ip,username,password,timestamp,method,endpoint,status,user_agent,referrer,login_status
111.90.147.183,dbadmin,12345,2025-04-20T20:52:49+0200,GET,/auth,200,PostmanRuntime/7.29.0,https://evil.com/phishing,failed
209.141.38.71,admin,welcome,2025-04-21T06:52:49+1200,PATCH,/auth,502,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://bot.com/spam,failed
94.102.49.193,donald,' OR 1=1#,2025-04-21T03:52:49+0900,GET,/dashboard,503,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://unknown.tld/weird,failed
94.102.49.193,charlie,iloveyou,2025-04-20T18:52:49+0000,POST,/logout,500,curl/7.68.0,https://legit-site.org,success
218.92.0.228,james,welcome,2025-04-20T11:52:49-0700,OPTIONS,/profile,503,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://google.com,failed
218.92.0.231,donald,admin' --,2025-04-20T21:52:49+0300,DELETE,/api/user,502,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://secured.com,success
185.142.236.35,hacker,password123,2025-04-20T11:52:49-0700,POST,/settings,500,PostmanRuntime/7.29.0,https://google.com,failed
218.92.0.231,james,x' OR 1=1 --,2025-04-20T22:52:49+0400,HEAD,/settings,201,curl/7.68.0,https://bot.com/spam,failed
198.98.54.17,john_doe,admin' #,2025-04-20T20:52:49+0200,POST,/profile,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://unknown.tld/weird,failed
103.55.38.6,dbadmin,123456,2025-04-20T22:52:49+0400,GET,/profile,502,python-requests/2.25.1,https://google.com,failed
209.141.38.71,bob,123456,2025-04-20T22:52:49+0400,PATCH,/register,502,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://youtube.com,success
218.92.0.226,guest,admin' --,2025-04-21T03:52:49+0900,DELETE,/register,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),-,success
218.92.0.226,manager,'; DROP TABLE users; --,2025-04-20T19:52:49+0100,OPTIONS,/auth,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://facebook.com,failed
185.220.101.23,isabella,letmein,2025-04-21T03:52:49+0900,POST,/login,400,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://someother.com,success
103.75.201.2,hacker,admin' --,2025-04-21T06:52:49+1200,GET,/logout,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://attack.com/malicious,success
103.75.201.2,john_doe,password1,2025-04-20T18:52:49+0000,PATCH,/login,201,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://evil.com/phishing,success
103.55.38.6,isabella,root123,2025-04-21T06:52:49+1200,DELETE,/login,401,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://legit-site.org,failed
103.55.38.6,john_doe,' OR 1=1#,2025-04-20T21:52:49+0300,GET,/register,200,python-requests/2.25.1,https://bot.com/spam,success
218.92.0.111,donald,' OR '1'='1,2025-04-20T20:52:49+0200,PUT,/login,403,python-requests/2.25.1,https://legit-site.org,success
218.92.0.111,user,' OR 1=1#,2025-04-20T21:52:49+0300,HEAD,/usr/login,502,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://attack.com/malicious,failed
218.92.0.216,test,password123,2025-04-20T18:52:49+0000,DELETE,/auth,401,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://unknown.tld/weird,success
37.123.163.58,adam,qwerty,2025-04-20T22:52:49+0400,HEAD,/auth,301,PostmanRuntime/7.29.0,https://google.com,success
103.86.49.149,guest,toor,2025-04-20T18:52:49+0000,OPTIONS,/dashboard,301,PostmanRuntime/7.29.0,https://bot.com/spam,success
218.92.0.228,user,toor,2025-04-21T03:52:49+0900,GET,/settings,500,python-requests/2.25.1,https://someother.com,success
89.234.157.254,charlie,password1,2025-04-20T22:52:49+0400,POST,/settings,400,PostmanRuntime/7.29.0,https://youtube.com,failed
185.220.101.23,root,123qwe,2025-04-20T20:52:49+0200,POST,/settings,403,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://evil.com/redirect,success
203.190.54.1,testuser,' OR '1'='1,2025-04-21T00:22:49+0530,PUT,/api/data,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://evil.com/redirect,success
103.55.38.6,alice,iloveyou,2025-04-20T20:52:49+0200,GET,/api/data,502,python-requests/2.25.1,https://someother.com,success
37.123.163.58,testuser,1234abcd,2025-04-20T20:52:49+0200,PUT,/login,404,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://evil.com/phishing,success
209.141.38.71,guest,""" onmouseover=""alert(1)""",2025-04-21T03:52:49+0900,HEAD,/admin,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://unknown.tld/weird,success
218.92.0.233,charlie,12345,2025-04-20T11:52:49-0700,OPTIONS,/usr/login,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64),-,success
218.92.0.227,alice,""" onmouseover=""alert(1)""",2025-04-20T19:52:49+0100,PUT,/dashboard,401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://hacked.com/exploit,failed
185.220.101.23,testuser,root' OR '1'='1,2025-04-20T21:52:49+0300,HEAD,/logout,404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://google.com,success
111.90.147.183,dbadmin,'; DROP TABLE users; --,2025-04-20T20:52:49+0200,HEAD,/settings,400,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://someother.com,failed
89.234.157.254,bob,x' OR 1=1 --,2025-04-20T19:52:49+0100,PUT,/dashboard,201,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://youtube.com,success
103.86.49.149,james,qwerty,2025-04-21T04:52:49+1000,OPTIONS,/api/user,200,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://example.com,failed
218.92.0.228,service_account,letmein,2025-04-20T22:52:49+0400,POST,/usr/login,401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://facebook.com,failed
185.220.101.23,bob,toor,2025-04-20T20:52:49+0200,GET,/login,401,PostmanRuntime/7.29.0,https://hacked.com/exploit,success
218.92.0.223,smith,qwerty,2025-04-20T19:52:49+0100,PUT,/usr/login,503,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",-,failed
185.142.236.35,angela,password,2025-04-20T22:52:49+0400,OPTIONS,/settings,404,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://youtube.com,failed
10.0.0.2,guest,root123,2025-04-20T11:52:49-0700,GET,/logout,201,PostmanRuntime/7.29.0,https://attack.com/malicious,success
185.107.56.231,david,welcome,2025-04-20T19:52:49+0100,OPTIONS,/logout,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://someother.com,success
218.92.0.217,webmaster,x' OR 1=1 --,2025-04-20T18:52:49+0000,PUT,/register,301,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://facebook.com,success
218.92.0.229,angela,iloveyou,2025-04-20T14:52:49-0400,GET,/login,201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://youtube.com,success
45.66.11.10,webmaster,""" onmouseover=""alert(1)""",2025-04-20T14:52:49-0400,OPTIONS,/logout,400,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://evil.com/redirect,success
193.32.126.210,dbadmin,welcome,2025-04-20T20:52:49+0200,PUT,/api/user,403,curl/7.68.0,https://legit-site.org,failed
218.92.0.221,guest1,1234abcd,2025-04-21T04:52:49+1000,GET,/admin,401,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://evil.com/redirect,success
218.92.0.219,service,' OR '1'='1,2025-04-21T00:22:49+0530,GET,/profile,201,curl/7.68.0,https://unknown.tld/weird,failed
185.107.56.231,janedoe,letmein,2025-04-20T19:52:49+0100,PUT,/auth,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://hacked.com/exploit,success
193.218.118.110,dev,<script>alert('xss')</script>,2025-04-20T22:52:49+0400,GET,/login,200,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://bot.com/spam,failed
45.66.11.10,manager,'; DROP TABLE users; --,2025-04-20T18:52:49+0000,DELETE,/settings,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://facebook.com,failed
185.220.100.252,angela,'; DROP TABLE users; --,2025-04-21T03:52:49+0900,DELETE,/api/data,502,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://evil.com/phishing,success
10.0.0.2,testuser,1234abcd,2025-04-21T06:52:49+1200,PUT,/profile,503,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://hacked.com/exploit,failed
45.66.11.10,charlie,passw0rd,2025-04-20T22:52:49+0400,HEAD,/logout,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://example.com,failed
193.32.126.210,root,passw0rd,2025-04-21T04:52:49+1000,POST,/dashboard,301,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://bot.com/spam,failed
185.220.100.252,test,admin,2025-04-21T03:52:49+0900,GET,/usr/login,500,python-requests/2.25.1,https://hacked.com/exploit,failed
111.90.147.183,bob,1234abcd,2025-04-20T11:52:49-0700,GET,/profile,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://hacked.com/exploit,success
198.51.100.7,james,'; DROP TABLE users; --,2025-04-20T19:52:49+0100,PATCH,/register,403,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://attack.com/malicious,failed
218.92.0.216,adam,password123,2025-04-21T06:52:49+1200,PUT,/api/user,404,PostmanRuntime/7.29.0,https://evil.com/phishing,success
218.92.0.217,test,1234abcd,2025-04-21T00:22:49+0530,OPTIONS,/api/data,201,curl/7.68.0,https://example.com,success
185.246.208.200,adam,admin,2025-04-20T22:52:49+0400,DELETE,/logout,404,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://secured.com,failed
103.86.49.149,janedoe,12345,2025-04-20T14:52:49-0400,DELETE,/profile,201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://facebook.com,success
103.55.38.6,testuser,<script>alert(1)</script>,2025-04-20T20:52:49+0200,PATCH,/api/user,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://attack.com/malicious,failed
192.168.1.1,alice,<script>alert(1)</script>,2025-04-20T21:52:49+0300,PUT,/auth,401,python-requests/2.25.1,https://google.com,success
103.86.49.149,root,root123,2025-04-20T11:52:49-0700,HEAD,/admin,503,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://unknown.tld/weird,failed
218.92.0.225,bob,admin,2025-04-21T03:52:49+0900,DELETE,/api/data,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://evil.com/phishing,success
185.129.62.62,bob,root,2025-04-20T20:52:49+0200,DELETE,/register,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://someother.com,failed
185.246.208.200,test,welcome,2025-04-20T14:52:49-0400,OPTIONS,/register,301,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",-,failed
198.51.100.7,service,root123,2025-04-21T06:52:49+1200,DELETE,/api/data,301,curl/7.68.0,https://example.com,failed
218.92.0.217,service,qwerty,2025-04-20T19:52:49+0100,GET,/auth,403,python-requests/2.25.1,https://unknown.tld/weird,success
193.32.126.210,manager,123qwe,2025-04-21T03:52:49+0900,GET,/auth,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://bot.com/spam,success
103.207.38.34,manager,admin' --,2025-04-20T18:52:49+0000,OPTIONS,/register,502,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",-,failed
193.32.126.210,alice,root,2025-04-21T00:22:49+0530,POST,/api/user,400,curl/7.68.0,https://evil.com/redirect,failed
218.92.0.236,admin,admin,2025-04-21T04:52:49+1000,POST,/api/user,201,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://evil.com/redirect,failed
185.100.87.202,charlie,1234abcd,2025-04-20T20:52:49+0200,OPTIONS,/auth,503,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://someother.com,failed
185.100.87.202,charlie,iloveyou,2025-04-21T04:52:49+1000,PATCH,/logout,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://secured.com,failed
45.227.253.82,eve,passw0rd,2025-04-20T21:52:49+0300,OPTIONS,/logout,503,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://hacked.com/exploit,failed
218.92.0.228,test,root' OR '1'='1,2025-04-20T11:52:49-0700,POST,/dashboard,404,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://legit-site.org,success
111.90.147.183,eve,root,2025-04-20T20:52:49+0200,PATCH,/dashboard,502,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://secured.com,failed
198.51.100.7,root,letmein123,2025-04-20T18:52:49+0000,PATCH,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://example.com,failed
37.123.163.58,james,welcome,2025-04-20T20:52:49+0200,HEAD,/login,401,PostmanRuntime/7.29.0,https://evil.com/redirect,failed
146.70.80.184,charlie,password,2025-04-21T03:52:49+0900,GET,/auth,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://someother.com,failed
218.92.0.231,alice,x' OR 1=1 --,2025-04-20T21:52:49+0300,GET,/usr/login,401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://evil.com/phishing,success
193.218.118.110,hacker,qwerty,2025-04-20T14:52:49-0400,PUT,/dashboard,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://someother.com,success
218.92.0.111,dev,iloveyou,2025-04-20T18:52:49+0000,PATCH,/settings,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://evil.com/redirect,success
146.70.80.184,john_doe,letmein123,2025-04-20T14:52:49-0400,PATCH,/api/user,503,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://youtube.com,success
45.148.10.67,root,passw0rd,2025-04-21T03:52:49+0900,GET,/dashboard,401,PostmanRuntime/7.29.0,https://secured.com,failed
193.218.118.110,root,root' OR '1'='1,2025-04-20T14:52:49-0400,PUT,/settings,502,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://youtube.com,failed
198.51.100.7,janedoe,12345,2025-04-20T19:52:49+0100,PUT,/api/data,502,Mozilla/5.0 (Windows NT 10.0; Win64; x64),-,success
218.92.0.230,angela,123456,2025-04-20T22:52:49+0400,PATCH,/api/user,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://example.com,failed
10.0.0.2,david,x' OR 1=1 --,2025-04-20T22:52:49+0400,DELETE,/register,401,PostmanRuntime/7.29.0,https://attack.com/malicious,success
203.0.113.5,admin,root123,2025-04-20T20:52:49+0200,OPTIONS,/login,201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://bot.com/spam,success
185.142.236.35,dev,x' OR 1=1 --,2025-04-21T04:52:49+1000,OPTIONS,/register,301,PostmanRuntime/7.29.0,https://secured.com,failed
141.98.10.91,bob,123qwe,2025-04-20T14:52:49-0400,POST,/login,500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://hacked.com/exploit,failed
218.92.0.227,root,welcome,2025-04-20T20:52:49+0200,DELETE,/login,301,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://youtube.com,success
45.148.10.67,hacker,root' OR '1'='1,2025-04-20T20:52:49+0200,POST,/api/data,502,PostmanRuntime/7.29.0,https://someother.com,failed
192.168.1.1,janedoe,letmein123,2025-04-20T21:52:49+0300,POST,/api/data,200,PostmanRuntime/7.29.0,https://evil.com/phishing,failed
45.66.11.10,service_account,root123,2025-04-20T22:52:49+0400,PUT,/settings,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://example.com,failed
185.100.87.202,smith,root,2025-04-21T00:22:49+0530,POST,/profile,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://hacked.com/exploit,success
111.90.147.183,testuser,password1,2025-04-20T19:52:49+0100,HEAD,/logout,201,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://legit-site.org,success
218.92.0.221,user,x' OR 1=1 --,2025-04-21T00:22:49+0530,DELETE,/admin,500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://example.com,success
218.92.0.223,service,password123,2025-04-20T20:52:49+0200,PUT,/admin,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://evil.com/redirect,failed
194.147.142.0,guest,qwerty,2025-04-20T20:52:49+0200,PATCH,/admin,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://facebook.com,success
45.134.20.55,dbadmin,toor,2025-04-21T06:52:49+1200,PUT,/api/user,400,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://someother.com,failed
218.92.0.227,johnsmith,1234abcd,2025-04-21T04:52:49+1000,PUT,/logout,404,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",-,failed
218.92.0.225,johnsmith,1234abcd,2025-04-20T20:52:49+0200,HEAD,/auth,500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",https://legit-site.org,success
111.90.147.183,alice,root123,2025-04-20T18:52:50+0000,PATCH,/register,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://facebook.com,success
103.207.38.34,hilary,letmein123,2025-04-20T14:52:50-0400,GET,/login,301,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://secured.com,success
218.92.0.233,root,password123,2025-04-20T20:52:50+0200,PATCH,/settings,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",https://attack.com/malicious,failed
89.234.157.254,admin,root123,2025-04-21T06:52:50+1200,POST,/admin,403,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://example.com,failed
146.70.80.184,user,letmein123,2025-04-20T20:52:50+0200,PATCH,/admin,401,PostmanRuntime/7.29.0,https://evil.com/phishing,success
218.92.0.231,admin,iloveyou,2025-04-21T06:52:50+1200,HEAD,/admin,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://google.com,failed
198.51.100.7,hacker,password1,2025-04-21T06:52:50+1200,GET,/settings,403,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://someother.com,failed
194.147.142.0,adam,iloveyou,2025-04-20T14:52:50-0400,POST,/profile,502,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://example.com,failed
203.0.113.5,admin,root123,2025-04-20T14:52:50-0400,POST,/auth,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64),https://hacked.com/exploit,success
94.102.49.193,charlie,admin' #,2025-04-21T03:52:50+0900,POST,/usr/login,502,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://hacked.com/exploit,failed
185.107.56.231,admin,""" onmouseover=""alert(1)""",2025-04-20T14:52:50-0400,GET,/register,401,curl/7.68.0,https://evil.com/redirect,failed
218.92.0.228,isabella,letmein,2025-04-20T21:52:50+0300,GET,/settings,503,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://hacked.com/exploit,failed
45.148.10.67,hacker,admin,2025-04-20T11:52:50-0700,PATCH,/usr/login,200,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://bot.com/spam,failed
141.98.10.91,user,""" onmouseover=""alert(1)""",2025-04-20T19:52:50+0100,OPTIONS,/api/data,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",https://legit-site.org,success
103.86.49.149,service_account,12345,2025-04-21T00:22:50+0530,GET,/auth,201,python-requests/2.25.1,https://unknown.tld/weird,success
146.70.80.184,dev,'; DROP TABLE users; --,2025-04-20T14:52:50-0400,PATCH,/api/user,500,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",https://youtube.com,failed
141.98.10.91,smith,iloveyou,2025-04-20T21:52:50+0300,PUT,/dashboard,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://evil.com/phishing,failed
218.92.0.219,user,""" onmouseover=""alert(1)""",2025-04-21T03:52:50+0900,PUT,/usr/login,503,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),https://hacked.com/exploit,failed
103.207.38.34,testuser,admin' --,2025-04-21T03:52:50+0900,DELETE,/api/user,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),-,success
37.123.163.58,adam,welcome,2025-04-20T19:52:50+0100,PATCH,/admin,301,PostmanRuntime/7.29.0,https://bot.com/spam,success
185.220.101.23,charlie,letmein,2025-04-20T11:52:50-0700,DELETE,/settings,502,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36",https://bot.com/spam,failed
